event_id,information_id,event_title,event_date,weekday,month_number,month_name,is_multi_day,timing_status,event_url,source_month,scraped_at
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-01,Thursday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-01,Thursday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119849,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-01,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119849,2026-01-01,2026-09-21
43406,118202,Drexel [Re]Framed: The Dragon Experience,2026-01-01,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=43406&view=EventDetails&information_id=118202,2026-01-01,2026-09-21
45750,119801,Free Digital Skills Course,2026-01-01,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45750&view=EventDetails&information_id=119801,2026-01-01,2026-09-21
45754,119818,Digital Safety Workshop,2026-01-01,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45754&view=EventDetails&information_id=119818,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-02,Friday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-02,Friday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119850,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-02,Friday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119850,2026-01-01,2026-09-21
43406,118203,Drexel [Re]Framed: The Dragon Experience,2026-01-02,Friday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=43406&view=EventDetails&information_id=118203,2026-01-01,2026-09-21
45661,119570,Winter Weekends at the Academy,2026-01-02,Friday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45661&view=EventDetails&information_id=119570,2026-01-01,2026-09-21
45558,119316,Writing Retreat for Faculty and Staff,2026-01-02,Friday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45558&view=EventDetails&information_id=119316,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-03,Saturday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-03,Saturday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119851,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-03,Saturday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119851,2026-01-01,2026-09-21
45662,119572,Winter Weekends at the Academy,2026-01-03,Saturday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45662&view=EventDetails&information_id=119572,2026-01-01,2026-09-21
45798,120072,Science Story Time: Over and Under the Snow,2026-01-03,Saturday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45798&view=EventDetails&information_id=120072,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-04,Sunday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-04,Sunday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119852,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-04,Sunday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119852,2026-01-01,2026-09-21
45663,119574,Winter Weekends at the Academy,2026-01-04,Sunday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45663&view=EventDetails&information_id=119574,2026-01-01,2026-09-21
45799,120074,Science Story Time: Over and Under the Snow,2026-01-04,Sunday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45799&view=EventDetails&information_id=120074,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-05,Monday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-05,Monday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119853,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-05,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119853,2026-01-01,2026-09-21
43406,118204,Drexel [Re]Framed: The Dragon Experience,2026-01-05,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=43406&view=EventDetails&information_id=118204,2026-01-01,2026-09-21
45935,120471,Dance Movement Therapy for Young Adults on the Autism Spectrum,2026-01-05,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45935&view=EventDetails&information_id=120471,2026-01-01,2026-09-21
45936,120482,Dance Movement Therapy for Seniors,2026-01-05,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45936&view=EventDetails&information_id=120482,2026-01-01,2026-09-21
45906,120368,Biochemistry and Molecular Biology Seminar,2026-01-05,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45906&view=EventDetails&information_id=120368,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-06,Tuesday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-06,Tuesday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119854,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-06,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119854,2026-01-01,2026-09-21
43406,118205,Drexel [Re]Framed: The Dragon Experience,2026-01-06,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=43406&view=EventDetails&information_id=118205,2026-01-01,2026-09-21
45817,120111,Graduate Students Resume Drop-Ins,2026-01-06,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45817&view=EventDetails&information_id=120111,2026-01-01,2026-09-21
46645,122964,Wellness Hub,2026-01-06,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=46645&view=EventDetails&information_id=122964,2026-01-01,2026-09-21
45917,120393,Study Abroad 101,2026-01-06,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45917&view=EventDetails&information_id=120393,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-07,Wednesday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-07,Wednesday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119855,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-07,Wednesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119855,2026-01-01,2026-09-21
43406,118206,Drexel [Re]Framed: The Dragon Experience,2026-01-07,Wednesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=43406&view=EventDetails&information_id=118206,2026-01-01,2026-09-21
45914,120384,Coffee and Community,2026-01-07,Wednesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45914&view=EventDetails&information_id=120384,2026-01-01,2026-09-21
45918,120406,Study Abroad Walk-In Hours,2026-01-07,Wednesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45918&view=EventDetails&information_id=120406,2026-01-01,2026-09-21
45855,120206,UREP Drop-In Hours,2026-01-07,Wednesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45855&view=EventDetails&information_id=120206,2026-01-01,2026-09-21
45895,120313,Virtual Pre-Law or Graduate School Drop-In Hours,2026-01-07,Wednesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45895&view=EventDetails&information_id=120313,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-08,Thursday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-08,Thursday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119856,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-08,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119856,2026-01-01,2026-09-21
43406,118207,Drexel [Re]Framed: The Dragon Experience,2026-01-08,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=43406&view=EventDetails&information_id=118207,2026-01-01,2026-09-21
45677,119609,Graduate Student Writing Group,2026-01-08,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45677&view=EventDetails&information_id=119609,2026-01-01,2026-09-21
45808,120092,Resume Review Day,2026-01-08,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45808&view=EventDetails&information_id=120092,2026-01-01,2026-09-21
45891,120296,Coffee & Community,2026-01-08,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45891&view=EventDetails&information_id=120296,2026-01-01,2026-09-21
45858,120221,Nature at Noon: Bartram’s Garden - Meadow,2026-01-08,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45858&view=EventDetails&information_id=120221,2026-01-01,2026-09-21
45892,120307,BEES Graduate Seminar: The social ecology of mosasaurs,2026-01-08,Thursday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45892&view=EventDetails&information_id=120307,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-09,Friday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-09,Friday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119857,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-09,Friday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119857,2026-01-01,2026-09-21
43406,118208,Drexel [Re]Framed: The Dragon Experience,2026-01-09,Friday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=43406&view=EventDetails&information_id=118208,2026-01-01,2026-09-21
45886,120286,First Friday: A New Dawn Inc.,2026-01-09,Friday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45886&view=EventDetails&information_id=120286,2026-01-01,2026-09-21
45919,120419,Study Abroad 101,2026-01-09,Friday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45919&view=EventDetails&information_id=120419,2026-01-01,2026-09-21
45558,119317,Writing Retreat for Faculty and Staff,2026-01-09,Friday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45558&view=EventDetails&information_id=119317,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-10,Saturday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-10,Saturday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119858,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-10,Saturday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119858,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-11,Sunday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-11,Sunday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119859,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-11,Sunday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119859,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-12,Monday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-12,Monday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119860,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-12,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119860,2026-01-01,2026-09-21
45935,120472,Dance Movement Therapy for Young Adults on the Autism Spectrum,2026-01-12,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45935&view=EventDetails&information_id=120472,2026-01-01,2026-09-21
45936,120483,Dance Movement Therapy for Seniors,2026-01-12,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45936&view=EventDetails&information_id=120483,2026-01-01,2026-09-21
45933,120458,Algebra For Elders,2026-01-12,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45933&view=EventDetails&information_id=120458,2026-01-01,2026-09-21
45905,120363,CLASS Planner Palooza!,2026-01-12,Monday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45905&view=EventDetails&information_id=120363,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-13,Tuesday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-13,Tuesday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119861,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119861,2026-01-01,2026-09-21
45818,120113,Graduate Students Resume Drop-Ins,2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45818&view=EventDetails&information_id=120113,2026-01-01,2026-09-21
45813,120103,OHERI Monthly Journal Club With Dr. Ramesh Raghupathi,2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45813&view=EventDetails&information_id=120103,2026-01-01,2026-09-21
45905,120364,CLASS Planner Palooza!,2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45905&view=EventDetails&information_id=120364,2026-01-01,2026-09-21
45958,120636,"Fulbright Experience in Science, Culture and Global Engagement",2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45958&view=EventDetails&information_id=120636,2026-01-01,2026-09-21
46645,122965,Wellness Hub,2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=46645&view=EventDetails&information_id=122965,2026-01-01,2026-09-21
45917,120394,Study Abroad 101,2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45917&view=EventDetails&information_id=120394,2026-01-01,2026-09-21
45929,120450,Second Tuesday with Sojourner Ahebee,2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45929&view=EventDetails&information_id=120450,2026-01-01,2026-09-21
45921,120434,International Student Career Panel Featuring DSPH Alumni,2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45921&view=EventDetails&information_id=120434,2026-01-01,2026-09-21
45875,120257,Maternal and Child Health Student Organization (MCHSO) Winter General Body Meeting,2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45875&view=EventDetails&information_id=120257,2026-01-01,2026-09-21
45856,120217,Special Programs in STAR: Velay Fellows and DREAM Scholars,2026-01-13,Tuesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45856&view=EventDetails&information_id=120217,2026-01-01,2026-09-21
45618,119484,If These Walls Could Talk: An Invitation into the Home & Life of Anthony J. Drexel (Multi-Day Event),2026-01-14,Wednesday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45618&view=EventDetails&information_id=119484,2026-01-01,2026-09-21
45617,119482,Extending Beyond: A Century of Drexel Legacies (Multi-Day Event),2026-01-14,Wednesday,1,January,TRUE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45617&view=EventDetails&information_id=119482,2026-01-01,2026-09-21
45756,119862,"""When We Sketch…"": Student Drawings of Everyday Objects in the Drexel Founding Collection exhibit",2026-01-14,Wednesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45756&view=EventDetails&information_id=119862,2026-01-01,2026-09-21
45777,120030,Resume Review Day,2026-01-14,Wednesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=45777&view=EventDetails&information_id=120030,2026-01-01,2026-09-21
30646,119989,Chair Yoga: Stretches for Office Workers (15 Wellness Points)*,2026-01-14,Wednesday,1,January,FALSE,Occurred by scrape date,https://calendar.drexel.edu/EventList.aspx?fromdate=01/01/2026&todate=01/31/2026&display=Month&type=public&eventidn=30646&view=EventDetails&information_id=119989,2026-01-01,2026-09-21
